"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"19102","10.837478","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16108393 Win=65535 Len=0","20","2","2","","","0.000031000","1.173508000"
"19107","10.837667","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16111029 Win=65535 Len=0","20","2","2","","","0.000119000","1.173697000"
"19108","10.837712","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16113665 Win=65535 Len=0","20","2","2","","","0.000045000","1.173742000"
"19109","10.837792","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16116585 Win=65535 Len=0","20","2","2","","","0.000080000","1.173822000"
"19110","10.837837","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16117761 Win=65535 Len=0","20","2","2","","","0.000045000","1.173867000"
"19117","10.838096","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16120681 Win=65535 Len=0","20","2","2","","","0.000026000","1.174126000"
"19118","10.838123","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16123317 Win=65535 Len=0","20","2","2","","","0.000027000","1.174153000"
"19120","10.838188","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16125953 Win=65535 Len=0","20","2","2","","","0.000036000","1.174218000"
"19123","10.838354","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16128873 Win=65535 Len=0","20","2","2","","","0.000147000","1.174384000"
"19128","10.838455","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16131509 Win=65535 Len=0","20","2","2","","","0.000030000","1.174485000"
"19132","10.838522","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16134145 Win=65535 Len=0","20","2","2","","","0.000033000","1.174552000"
"19134","10.838551","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16137065 Win=65535 Len=0","20","2","2","","","0.000029000","1.174581000"
"19135","10.838673","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16138241 Win=65535 Len=0","20","2","2","","","0.000122000","1.174703000"
"19142","10.838928","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16146433 Win=65535 Len=0","20","2","2","","","0.000074000","1.174958000"
"19146","10.839068","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16150529 Win=65535 Len=0","20","2","2","","","0.000069000","1.175098000"
"19150","10.839231","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16153449 Win=65535 Len=0","20","2","2","","","0.000037000","1.175261000"
"19154","10.839300","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16154625 Win=65535 Len=0","20","2","2","","","0.000048000","1.175330000"
"19155","10.839329","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16157545 Win=65535 Len=0","20","2","2","","","0.000029000","1.175359000"
"19159","10.839458","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16160181 Win=65535 Len=0","20","2","2","","","0.000038000","1.175488000"
"19160","10.839487","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16162817 Win=65535 Len=0","20","2","2","","","0.000029000","1.175517000"
"19164","10.839628","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16165737 Win=65535 Len=0","20","2","2","","","0.000037000","1.175658000"
"19165","10.839661","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16166913 Win=65535 Len=0","20","2","2","","","0.000033000","1.175691000"
"19175","10.840109","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16179201 Win=65535 Len=0","20","2","2","","","0.000120000","1.176139000"
"19179","10.840460","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16182121 Win=65535 Len=0","20","2","2","","","0.000043000","1.176490000"
"19180","10.840486","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16183297 Win=65535 Len=0","20","2","2","","","0.000026000","1.176516000"
"19184","10.840581","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16187393 Win=65535 Len=0","20","2","2","","","0.000065000","1.176611000"
"19188","10.840690","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16191489 Win=65535 Len=0","20","2","2","","","0.000041000","1.176720000"
"19195","10.840963","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16194409 Win=65535 Len=0","20","2","2","","","0.000037000","1.176993000"
"19196","10.840998","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16197045 Win=65535 Len=0","20","2","2","","","0.000035000","1.177028000"
"19197","10.841034","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16199681 Win=65535 Len=0","20","2","2","","","0.000036000","1.177064000"
"19202","10.841242","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16205237 Win=65535 Len=0","20","2","2","","","0.000037000","1.177272000"
"19208","10.841488","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16211969 Win=65535 Len=0","20","2","2","","","0.000048000","1.177518000"
"19212","10.841695","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16214889 Win=65535 Len=0","20","2","2","","","0.000040000","1.177725000"
"19213","10.841731","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16216065 Win=65535 Len=0","20","2","2","","","0.000036000","1.177761000"
"19218","10.841854","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16221621 Win=65535 Len=0","20","2","2","","","0.000043000","1.177884000"
"19224","10.842066","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16228353 Win=65535 Len=0","20","2","2","","","0.000073000","1.178096000"
"19228","10.842229","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16231273 Win=65535 Len=0","20","2","2","","","0.000041000","1.178259000"
"19229","10.842355","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16232449 Win=65535 Len=0","20","2","2","","","0.000126000","1.178385000"
"19234","10.842476","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16238005 Win=65535 Len=0","20","2","2","","","0.000046000","1.178506000"
"19237","10.842570","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16240641 Win=65535 Len=0","20","2","2","","","0.000074000","1.178600000"
"19241","10.842664","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16244737 Win=65535 Len=0","20","2","2","","","0.000057000","1.178694000"
"19248","10.842888","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=16247657 Win=65535 Len=0","20","2","2","","","0.000037000","1.178918000"
