"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"46668","109.590710","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5151943 Ack=6436 Win=65535 Len=1448 TSval=790407767 TSecr=284488[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021205000","109.582689000"
"46670","109.592904","200-112-71-33.baf.movistar.cl","172.31.187.1","TCP","1414","17739  >  35515 [ACK] Seq=253084 Ack=523 Win=17158 Len=1360","20","Class Selector 2","CS2","","","0.730210000","97.873925000"
"46673","109.597159","201-255-168-194.mrse.com.ar","172.31.187.1","TCP","1494","autocuesmi(3103)  >  35515 [ACK] Seq=179039 Ack=1492 Win=65501 Len=1440","20","Class Selector 2","CS2","","","0.109443000","51.629769000"
"46674","109.599704","200-112-71-33.baf.movistar.cl","172.31.187.1","TCP","154","17739  >  35515 [PSH, ACK] Seq=254444 Ack=523 Win=17158 Len=100","20","Class Selector 2","CS2","","","0.006800000","97.880725000"
"46676","109.600898","190-21-6-36.baf.movistar.cl","172.31.187.1","TCP","1494","48462  >  4863 [ACK] Seq=398008 Ack=409 Win=7412 Len=1440","20","Class Selector 2","CS2","","","0.060165000","109.560491000"
"46679","109.612894","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5153391 Ack=6436 Win=65535 Len=1448 TSval=790407767 TSecr=284488[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022143000","109.604873000"
"46680","109.624490","201-255-168-194.mrse.com.ar","172.31.187.1","TCP","1494","autocuesmi(3103)  >  35515 [ACK] Seq=180479 Ack=1492 Win=65501 Len=1440","20","Class Selector 2","CS2","","","0.018189000","51.657100000"
"46681","109.633093","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5154839 Ack=6436 Win=65535 Len=1448 TSval=790407767 TSecr=284488[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020199000","109.625072000"
"46683","109.650894","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","1434","19898  >  4954 [PSH, ACK] Seq=469166 Ack=948639 Win=17520 Len=1380","20","Class Selector 2","CS2","","","0.085192000","102.202243000"
"46685","109.654490","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5156287 Ack=6436 Win=65535 Len=1448 TSval=790407767 TSecr=284488[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021371000","109.646469000"
"46686","109.675891","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5157735 Ack=6436 Win=65535 Len=1448 TSval=790407768 TSecr=284489[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021401000","109.667870000"
"46688","109.683491","84.126.98.118.dyn.user.ono.com","172.31.187.1","BitTorrent","1434","Continuation data  ","20","Assured Forwarding 21","AF21","","","0.086350000","102.235053000"
"46691","109.685491","212.174.114.237.static.ttnet.com.tr","172.31.187.1","TCP","1514","62433  >  35515 [PSH, ACK] Seq=388361 Ack=392 Win=16186 Len=1460","20","Class Selector 2","CS2","","","0.197789000","109.649873000"
"46692","109.695291","host223.190-225-39.telecom.net.ar","172.31.187.1","TCP","164","[TCP Retransmission] 16856  >  35515 [PSH, ACK] Seq=252928 Ack=403651 Win=65535 Len=110","20","Class Selector 2","CS2","","","0.177328000","52.281806000"
"46694","109.697090","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5159183 Ack=6436 Win=65535 Len=1448 TSval=790407768 TSecr=284489[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021183000","109.689069000"
"46696","109.714494","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","1414","53813  >  4890 [ACK] Seq=174062 Ack=71641 Win=17144 Len=1360","20","Class Selector 2","CS2","","","0.389772000","106.554045000"
"46698","109.719691","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5160631 Ack=6436 Win=65535 Len=1448 TSval=790407768 TSecr=284489[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022601000","109.711670000"
"46700","109.721091","81.202.1.81.dyn.user.ono.com","172.31.187.1","TCP","371","19027  >  4926 [PSH, ACK] Seq=7394 Ack=474 Win=65535 Len=317","20","Assured Forwarding 21","AF21","","","0.670835000","109.478672000"
"46701","109.736492","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","1434","19898  >  4954 [PSH, ACK] Seq=470546 Ack=948639 Win=17520 Len=1380","20","Class Selector 2","CS2","","","0.085574000","102.287841000"
"46702","109.740493","89-180-134-143.net.novis.pt","172.31.187.1","TCP","1474","mc2studios(1899)  >  35515 [ACK] Seq=359338 Ack=635 Win=32133 Len=1420","20","Class Selector 2","CS2","","","0.362158000","88.937406000"
"46703","109.740892","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5162079 Ack=6436 Win=65535 Len=1448 TSval=790407768 TSecr=284489[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021183000","109.732871000"
"46704","109.741491","89-180-134-143.net.novis.pt","172.31.187.1","TCP","534","mc2studios(1899)  >  35515 [PSH, ACK] Seq=360758 Ack=635 Win=32133 Len=480","20","Class Selector 2","CS2","","","0.000998000","88.938404000"
"46706","109.772495","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","1514","19898  >  4954 [PSH, ACK] Seq=471926 Ack=948639 Win=17520 Len=1460","20","Class Selector 2","CS2","","","0.036003000","102.323844000"
"46708","109.776292","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","1354","19898  >  4954 [PSH, ACK] Seq=473386 Ack=948639 Win=17520 Len=1300","20","Class Selector 2","CS2","","","0.003772000","102.327641000"
"46709","109.777892","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","1414","53813  >  4890 [ACK] Seq=175422 Ack=72177 Win=16608 Len=1360","20","Class Selector 2","CS2","","","0.063374000","106.617443000"
"46711","109.794692","190-21-6-36.baf.movistar.cl","172.31.187.1","TCP","611","48462  >  4863 [PSH, ACK] Seq=399448 Ack=409 Win=7412 Len=557","20","Class Selector 2","CS2","","","0.193794000","109.754285000"
"46714","109.795893","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","1414","53813  >  4890 [ACK] Seq=176782 Ack=72177 Win=16608 Len=1360","20","Class Selector 2","CS2","","","0.017982000","106.635444000"
"46715","109.806095","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5163527 Ack=6436 Win=65535 Len=1448 TSval=790407769 TSecr=284490[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.065203000","109.798074000"
"46717","109.814693","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","1514","19898  >  4954 [PSH, ACK] Seq=474686 Ack=948639 Win=17520 Len=1460","20","Class Selector 2","CS2","","","0.038401000","102.366042000"
"46721","109.817293","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","1191","19898  >  4954 [PSH, ACK] Seq=476146 Ack=948639 Win=17520 Len=1137","20","Class Selector 2","CS2","","","0.002584000","102.368642000"
"46722","109.820894","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","1414","53813  >  4890 [ACK] Seq=178142 Ack=72177 Win=16608 Len=1360","20","Class Selector 2","CS2","","","0.025001000","106.660445000"
"46724","109.827292","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5164975 Ack=6436 Win=65535 Len=1448 TSval=790407769 TSecr=284490[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021175000","109.819271000"
"46725","109.829693","host223.190-225-39.telecom.net.ar","172.31.187.1","TCP","60","16856  >  35515 [ACK] Seq=261981 Ack=405051 Win=65535 Len=0","20","Class Selector 2","CS2","","","0.134361000","52.416208000"
"46727","109.837095","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","1414","53813  >  4890 [ACK] Seq=179502 Ack=72177 Win=16608 Len=1360","20","Class Selector 2","CS2","","","0.016184000","106.676646000"
"46728","109.837493","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","131","53813  >  4890 [PSH, ACK] Seq=180862 Ack=72177 Win=16608 Len=77","20","Class Selector 2","CS2","","","0.000398000","106.677044000"
"46730","109.848498","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5166423 Ack=6436 Win=65535 Len=1448 TSval=790407770 TSecr=284490[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021206000","109.840477000"
"46732","109.869697","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5167871 Ack=6436 Win=65535 Len=1448 TSval=790407770 TSecr=284490[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021173000","109.861676000"
"46733","109.880093","79.103.7.97.dsl.dyn.forthnet.gr","172.31.187.1","TCP","1506","mediavault-gui(3673)  >  35515 [ACK] Seq=247277 Ack=246417 Win=256964 Len=1452","20","Class Selector 2","CS2","","","0.273851000","89.020790000"
"46734","109.880494","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","60","53813  >  4890 [ACK] Seq=180939 Ack=73249 Win=17680 Len=0","20","Class Selector 2","CS2","","","0.042985000","106.720045000"
"46737","109.892293","79.103.7.97.dsl.dyn.forthnet.gr","172.31.187.1","TCP","1506","mediavault-gui(3673)  >  35515 [ACK] Seq=248729 Ack=246417 Win=256964 Len=1452","20","Class Selector 2","CS2","","","0.012200000","89.032990000"
"46739","109.906696","79.103.7.97.dsl.dyn.forthnet.gr","172.31.187.1","TCP","1506","mediavault-gui(3673)  >  35515 [ACK] Seq=250181 Ack=246417 Win=256964 Len=1452","20","Class Selector 2","CS2","","","0.014387000","89.047393000"
"46740","109.922693","host223.190-225-39.telecom.net.ar","172.31.187.1","TCP","66","[TCP Dup ACK 46725#1] 16856  >  35515 [ACK] Seq=261981 Ack=405051 Win=65535 Len=0 SLE=406451 SRE=407851","32","Class Selector 2","CS2","","","0.092981000","52.509208000"
"46742","109.925495","84.126.98.118.dyn.user.ono.com","172.31.187.1","BitTorrent","1434","Continuation data  ","20","Assured Forwarding 21","AF21","","","0.241969000","102.477057000"
"46744","109.933894","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5169319 Ack=6436 Win=65535 Len=1448 TSval=790407771 TSecr=284491[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.064197000","109.925873000"
"46746","109.956294","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5170767 Ack=6436 Win=65535 Len=1448 TSval=790407771 TSecr=284491[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022384000","109.948273000"
"46747","109.977896","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5172215 Ack=6436 Win=65535 Len=1448 TSval=790407771 TSecr=284493[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021602000","109.969875000"
"46749","109.998895","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5173663 Ack=6436 Win=65535 Len=1448 TSval=790407771 TSecr=284493[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020980000","109.990874000"
"46750","110.000696","77-251-106-152.cable.dynamic.v4.ziggo.nl","172.31.187.1","TCP","1514","[TCP Retransmission] 33468  >  eq-office-4942(4942) [ACK] Seq=144540 Ack=164174 Win=64240 Len=1460","20","Class Selector 2","CS2","","","0.522967000","103.958207000"
"46751","110.006308","dsl-63-116-143-189-dynamic.prod-infinitum.com.mx","172.31.187.1","TCP","60","itose(4348)  >  35515 [ACK] Seq=36305 Ack=69 Win=65360 Len=0","20","Class Selector 2","CS2","","","1.564348000","108.328672000"
"46752","110.009503","77-251-106-152.cable.dynamic.v4.ziggo.nl","172.31.187.1","TCP","1514","[TCP Retransmission] 33468  >  eq-office-4942(4942) [ACK] Seq=146000 Ack=164174 Win=64240 Len=1460","20","Class Selector 2","CS2","","","0.008807000","103.967014000"
"46754","110.013503","201-255-168-194.mrse.com.ar","172.31.187.1","TCP","1494","autocuesmi(3103)  >  35515 [ACK] Seq=181919 Ack=1509 Win=65484 Len=1440","20","Class Selector 2","CS2","","","0.197690000","52.046113000"
"46756","110.014300","84.126.98.118.dyn.user.ono.com","172.31.187.1","TCP","66","[TCP Dup ACK 46742#1] 6881  >  4918 [ACK] Seq=76275 Ack=186807 Win=65535 Len=0 SLE=188267 SRE=189727","32","Assured Forwarding 21","AF21","","","0.088784000","102.565862000"
"46758","110.021506","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5175111 Ack=6436 Win=65535 Len=1448 TSval=790407772 TSecr=284493[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022611000","110.013485000"
"46760","110.027105","81.202.1.81.dyn.user.ono.com","172.31.187.1","TCP","350","19027  >  4926 [PSH, ACK] Seq=7711 Ack=474 Win=65535 Len=296","20","Assured Forwarding 21","AF21","","","0.101935000","109.784686000"
"46764","110.040908","89-180-134-143.net.novis.pt","172.31.187.1","TCP","1474","mc2studios(1899)  >  35515 [ACK] Seq=361238 Ack=635 Win=32133 Len=1420","20","Class Selector 2","CS2","","","0.299398000","89.237821000"
"46765","110.041503","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5176559 Ack=6436 Win=65535 Len=1448 TSval=790407772 TSecr=284493[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.019964000","110.033482000"
"46766","110.055307","89-180-134-143.net.novis.pt","172.31.187.1","TCP","1474","mc2studios(1899)  >  35515 [ACK] Seq=362658 Ack=635 Win=32133 Len=1420","20","Class Selector 2","CS2","","","0.014399000","89.252220000"
"46768","110.062112","host223.190-225-39.telecom.net.ar","172.31.187.1","TCP","878","16856  >  35515 [PSH, ACK] Seq=261981 Ack=405051 Win=65535 Len=824","20","Class Selector 2","CS2","","","0.139419000","52.648627000"
"46770","110.097101","84.126.98.118.dyn.user.ono.com","172.31.187.1","TCP","66","[TCP Dup ACK 46742#2] 6881  >  4918 [ACK] Seq=76275 Ack=186807 Win=65535 Len=0 SLE=188267 SRE=191187","32","Assured Forwarding 21","AF21","","","0.082772000","102.648663000"
"46772","110.104298","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5178007 Ack=6436 Win=65535 Len=1448 TSval=790407772 TSecr=284494[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.062795000","110.096277000"
"46774","110.105296","89.38.54.201","172.31.187.1","TCP","60","43030  >  flr-agent(4901) [ACK] Seq=51893 Ack=98480 Win=65535 Len=0","20","Class Selector 2","CS2","","","0.508184000","102.656899000"
"46776","110.107895","89.38.54.201","172.31.187.1","TCP","1514","[TCP Retransmission] 43030  >  flr-agent(4901) [ACK] Seq=51893 Ack=98480 Win=65535 Len=1460","20","Class Selector 2","CS2","","","0.002580000","102.659498000"
"46778","110.115496","host223.190-225-39.telecom.net.ar","172.31.187.1","TCP","1454","16856  >  35515 [PSH, ACK] Seq=262805 Ack=405051 Win=65535 Len=1400","20","Class Selector 2","CS2","","","0.053384000","52.702011000"
"46780","110.125496","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5179455 Ack=6436 Win=65535 Len=1448 TSval=790407772 TSecr=284494[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021176000","110.117475000"
"46781","110.128697","212.174.114.237.static.ttnet.com.tr","172.31.187.1","TCP","1514","62433  >  35515 [PSH, ACK] Seq=389821 Ack=392 Win=16186 Len=1460","20","Class Selector 2","CS2","","","0.312896000","110.093079000"
"46782","110.135697","89.38.54.201","172.31.187.1","TCP","1514","[TCP Spurious Retransmission] 43030  >  flr-agent(4901) [ACK] Seq=53353 Ack=98480 Win=65535 Len=1460","20","Class Selector 2","CS2","","","0.027780000","102.687300000"
"46785","110.148098","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5180903 Ack=6436 Win=65535 Len=1448 TSval=790407773 TSecr=284494[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022602000","110.140077000"
"46787","110.164298","79.103.7.97.dsl.dyn.forthnet.gr","172.31.187.1","TCP","60","mediavault-gui(3673)  >  35515 [ACK] Seq=251633 Ack=246434 Win=256948 Len=0","20","Class Selector 2","CS2","","","0.129716000","89.304995000"
"46788","110.169096","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5182351 Ack=6436 Win=65535 Len=1448 TSval=790407773 TSecr=284494[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020976000","110.161075000"
"46789","110.176497","159.red-212-170-166.staticip.rima-tde.net","172.31.187.1","TCP","78","29890  >  35515 [ACK] Seq=159996 Ack=650204 Win=32400 Len=0 TSval=980370335 TSecr=284500[Packet size limited during capture]","44","Class Selector 2","CS2","","","0.141896000","107.383242000"
"46792","110.197499","201-255-168-194.mrse.com.ar","172.31.187.1","TCP","1494","[TCP Previous segment not captured] autocuesmi(3103)  >  35515 [ACK] Seq=184799 Ack=1509 Win=65484 Len=1440","20","Class Selector 2","CS2","","","0.183960000","52.230109000"
"46794","110.232300","201-223-19-187.baf.movistar.cl","172.31.187.1","TCP","60","53813  >  4890 [ACK] Seq=180939 Ack=74321 Win=16608 Len=0","20","Class Selector 2","CS2","","","0.351771000","107.071851000"
"46798","110.249299","190-21-6-36.baf.movistar.cl","172.31.187.1","TCP","1494","48462  >  4863 [ACK] Seq=400005 Ack=409 Win=7412 Len=1440","20","Class Selector 2","CS2","","","0.454469000","110.208892000"
"46800","110.257099","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5183799 Ack=6436 Win=65535 Len=1448 TSval=790407774 TSecr=284495[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.088003000","110.249078000"
"46802","110.261898","host223.190-225-39.telecom.net.ar","172.31.187.1","TCP","74","16856  >  35515 [ACK] Seq=264205 Ack=405051 Win=65535 Len=0 SLE=409251 SRE=410282[Packet size limited during capture]","40","Class Selector 2","CS2","","","0.146385000","52.848413000"
"46805","110.277300","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=5185247 Ack=6436 Win=65535 Len=1448 TSval=790407774 TSecr=284495[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020185000","110.269279000"
